customer_id,gender,age,city,tenure_months,income,membership_type,signup_date
CUST032098,Male,50,Hyderabad,68,175937,Gold,2023-12-13
CUST032099,Female,62,Kolkata,6,31585,Platinum,2021-07-03
CUST032100,Female,33,Chennai,52,167990,Silver,2021-12-09
CUST032101,Female,61,Hyderabad,24,152151,Silver,2023-03-30
CUST032102,Female,18,Hyderabad,34,229529,Gold,2025-04-10
CUST032103,Female,32,Pune,40,156017,Gold,2024-02-05
CUST032104,Male,39,Pune,47,116798,Gold,2020-07-23
CUST032105,Female,49,Chennai,37,132651,Gold,2021-01-04
CUST032106,Female,54,Kolkata,45,74190,Platinum,2024-10-22
CUST032107,Male,40,Delhi,69,209674,Gold,2020-06-28
CUST032108,Female,50,Kolkata,31,137381,Gold,2024-03-06
CUST032109,Male,66,Chennai,58,117157,Platinum,2021-03-13
CUST032110,Male,57,Bangalore,1,71805,Silver,2024-08-28
CUST032111,Male,39,Hyderabad,52,22399,Silver,2020-10-06
CUST032112,Male,57,Chennai,47,24763,Gold,2024-02-29
CUST032113,Male,64,Mumbai,61,247251,Gold,2021-01-20
CUST032114,Female,29,Kolkata,66,90137,Silver,2023-11-12
CUST032115,Male,65,Delhi,1,78970,Gold,2021-04-06
CUST032116,Male,35,Delhi,25,196807,Silver,2023-10-16
CUST032117,Female,49,Hyderabad,59,123648,Gold,2020-07-04
CUST032118,Female,20,Kolkata,3,172912,Gold,2022-07-25
CUST032119,Female,53,Chennai,58,128364,Silver,2020-11-30
CUST032120,Female,64,Kolkata,44,241007,Gold,2021-08-15
CUST032121,Male,63,Pune,33,214969,Silver,2022-04-26
CUST032122,Female,18,Bangalore,25,227962,Silver,2022-09-11
CUST032123,Male,42,Pune,5,105432,Gold,2023-03-17
CUST032124,Female,37,Chennai,50,244667,Gold,2024-07-18
CUST032125,Female,34,Kolkata,11,46840,Gold,2024-04-09
CUST032126,Female,66,Pune,57,149915,Silver,2024-07-24
CUST032127,Female,39,Bangalore,48,198423,Silver,2021-01-19
CUST032128,Female,67,Delhi,2,184397,Gold,2021-01-14
CUST032129,Male,50,Kolkata,21,131152,Gold,2022-12-07
CUST032130,Male,43,Pune,9,121206,Silver,2022-06-25
CUST032131,Male,44,Pune,29,84690,Gold,2021-11-15
CUST032132,Female,51,Hyderabad,25,45493,Silver,2023-04-02
CUST032133,Male,40,Bangalore,44,152174,Gold,2025-04-23
CUST032134,Female,33,Bangalore,40,153539,Silver,2022-05-18
CUST032135,Female,31,Hyderabad,57,247526,Silver,2023-06-22
CUST032136,Male,69,Mumbai,62,242652,Silver,2024-05-03
CUST032137,Male,69,Hyderabad,27,59509,Silver,2020-05-10
CUST032138,Female,67,Bangalore,19,227325,Silver,2021-09-05
CUST032139,Female,58,Hyderabad,66,60457,Gold,2021-05-17
CUST032140,Male,31,Bangalore,58,49336,Silver,2020-08-25
CUST032141,Female,62,Pune,45,44748,Silver,2022-11-14
CUST032142,Male,43,Mumbai,31,28466,Silver,2024-09-28
CUST032143,Male,63,Kolkata,15,101890,Silver,2023-12-27
CUST032144,Female,68,Chennai,63,213920,Silver,2025-02-05
CUST032145,Female,66,Delhi,48,76479,Silver,2020-10-15
CUST032146,Female,44,Mumbai,36,36759,Silver,2022-06-28
CUST032147,Female,57,Kolkata,27,211262,Silver,2024-11-19
CUST032148,Male,21,Pune,11,49344,Silver,2024-04-14
CUST032149,Female,26,Hyderabad,11,105375,Platinum,2024-09-21
CUST032150,Male,44,Chennai,13,46731,Gold,2021-11-06
CUST032151,Male,60,Bangalore,48,133550,Gold,2025-02-23
CUST032152,Female,56,Chennai,9,209671,Gold,2023-04-17
CUST032153,Male,32,Pune,49,112394,Silver,2022-10-23
CUST032154,Female,42,Pune,17,59782,Platinum,2023-08-23
CUST032155,Female,35,Mumbai,37,233492,Platinum,2020-10-08
CUST032156,Male,69,Hyderabad,65,73184,Gold,2020-05-17
CUST032157,Male,47,Pune,2,54950,Gold,2024-04-13
CUST032158,Male,54,Chennai,19,102422,Silver,2023-01-29
CUST032159,Female,33,Kolkata,30,241909,Gold,2024-04-12
CUST032160,Female,29,Pune,4,212573,Gold,2021-01-14
CUST032161,Male,34,Delhi,17,90190,Silver,2021-03-01
CUST032162,Female,42,Mumbai,8,195661,Gold,2023-10-05
CUST032163,Female,32,Chennai,17,53710,Gold,2024-10-12
CUST032164,Male,42,Chennai,18,96193,Gold,2023-07-02
CUST032165,Female,38,Delhi,32,62094,Gold,2024-10-01
CUST032166,Male,36,Hyderabad,14,39422,Silver,2024-05-25
CUST032167,Male,41,Kolkata,66,221224,Silver,2024-05-16
CUST032168,Male,24,Pune,62,97763,Silver,2024-11-26
CUST032169,Female,29,Mumbai,40,121582,Silver,2024-06-16
CUST032170,Male,66,Pune,43,130155,Gold,2021-11-04
CUST032171,Male,56,Chennai,62,199387,Silver,2024-05-07
CUST032172,Male,28,Kolkata,4,248648,Gold,2025-03-27
CUST032173,Male,50,Bangalore,58,185192,Gold,2020-07-04
CUST032174,Female,66,Chennai,26,70087,Gold,2021-07-02
CUST032175,Male,42,Kolkata,39,166452,Silver,2020-05-28
CUST032176,Female,56,Kolkata,24,79491,Gold,2022-09-27
CUST032177,Male,51,Pune,25,52585,Silver,2024-03-20
CUST032178,Female,28,Kolkata,20,39520,Silver,2024-10-08
CUST032179,Female,33,Pune,42,65267,Gold,2023-01-17
CUST032180,Female,49,Mumbai,69,59954,Gold,2024-06-22
CUST032181,Female,32,Chennai,6,78252,Gold,2020-07-31
CUST032182,Male,57,Mumbai,43,136816,Gold,2022-06-03
CUST032183,Male,32,Mumbai,27,149756,Gold,2020-09-02
CUST032184,Female,24,Delhi,49,194714,Silver,2024-06-07
CUST032185,Female,54,Pune,54,73508,Silver,2022-02-23
CUST032186,Female,57,Hyderabad,45,202521,Silver,2021-10-28
CUST032187,Male,19,Chennai,46,221907,Gold,2021-02-06
CUST032188,Female,23,Hyderabad,49,175406,Silver,2024-05-01
CUST032189,Female,53,Kolkata,43,220219,Gold,2024-12-29
CUST032190,Male,56,Delhi,17,114817,Silver,2023-02-18
CUST032191,Male,55,Hyderabad,64,234925,Silver,2023-06-01
CUST032192,Male,45,Mumbai,34,219625,Silver,2022-06-02
CUST032193,Male,39,Bangalore,3,110517,Silver,2023-10-28
CUST032194,Male,54,Pune,66,218738,Gold,2025-02-01
CUST032195,Male,22,Bangalore,49,162079,Silver,2021-05-29
CUST032196,Female,35,Hyderabad,36,237990,Silver,2025-03-15
CUST032197,Female,28,Delhi,31,240939,Silver,2023-02-06
CUST032198,Male,25,Hyderabad,17,126949,Platinum,2023-08-13
CUST032199,Female,37,Mumbai,50,123382,Gold,2025-02-27
CUST032200,Male,28,Delhi,32,105877,Gold,2023-05-10
CUST032201,Female,44,Bangalore,67,187538,Gold,2020-12-31
CUST032202,Male,46,Pune,38,128314,Gold,2023-05-25
CUST032203,Male,42,Kolkata,71,218409,Silver,2021-01-28
CUST032204,Female,68,Mumbai,48,107119,Gold,2024-07-06
CUST032205,Female,36,Chennai,70,164880,Silver,2024-04-21
CUST032206,Male,19,Chennai,54,166601,Silver,2022-03-17
CUST032207,Male,59,Delhi,45,86546,Silver,2022-01-14
CUST032208,Male,56,Kolkata,10,200590,Silver,2023-01-22
CUST032209,Male,61,Mumbai,2,172811,Gold,2025-04-27
CUST032210,Male,19,Pune,19,168496,Silver,2022-04-17
CUST032211,Male,24,Pune,59,218208,Platinum,2024-09-25
CUST032212,Female,68,Bangalore,70,240348,Silver,2023-08-25
CUST032213,Female,48,Chennai,23,88029,Silver,2023-10-17
CUST032214,Female,50,Delhi,57,212978,Silver,2025-04-09
CUST032215,Female,28,Hyderabad,29,119673,Gold,2022-11-18
CUST032216,Female,57,Delhi,16,46548,Gold,2025-02-27
CUST032217,Male,57,Delhi,17,37959,Gold,2023-02-18
CUST032218,Male,63,Mumbai,35,62115,Gold,2020-11-28
CUST032219,Female,30,Hyderabad,49,211691,Gold,2020-08-30
CUST032220,Male,27,Bangalore,37,35162,Silver,2022-12-09
CUST032221,Female,66,Chennai,19,25664,Gold,2020-05-16
CUST032222,Female,55,Kolkata,69,128244,Gold,2025-02-11
CUST032223,Male,37,Bangalore,3,41991,Silver,2024-07-16
CUST032224,Male,38,Hyderabad,71,214779,Gold,2023-01-21
CUST032225,Female,31,Pune,51,96981,Gold,2020-07-11
CUST032226,Female,41,Kolkata,25,104573,Silver,2021-02-01
CUST032227,Female,57,Delhi,51,39942,Gold,2022-11-29
CUST032228,Female,24,Chennai,43,132002,Silver,2020-07-27
CUST032229,Male,22,Kolkata,9,175433,Silver,2021-04-04
CUST032230,Female,23,Chennai,52,126176,Gold,2022-02-12
CUST032231,Male,57,Delhi,44,212961,Gold,2023-08-17
CUST032232,Female,52,Pune,12,80516,Gold,2022-09-28
CUST032233,Female,26,Hyderabad,14,122517,Silver,2024-10-27
CUST032234,Male,59,Bangalore,39,106450,Silver,2022-01-19
CUST032235,Male,18,Mumbai,2,56987,Silver,2023-08-11
CUST032236,Male,56,Kolkata,62,235348,Silver,2023-05-26
CUST032237,Male,37,Mumbai,53,159230,Silver,2020-12-30
CUST032238,Male,23,Pune,28,95082,Silver,2023-12-13
CUST032239,Female,49,Chennai,51,177643,Gold,2022-05-20
CUST032240,Female,30,Mumbai,24,158039,Gold,2024-01-17
CUST032241,Female,56,Kolkata,51,85398,Silver,2024-11-27
CUST032242,Male,57,Mumbai,14,130209,Silver,2025-03-12
CUST032243,Male,38,Mumbai,19,196485,Silver,2021-08-15
CUST032244,Male,54,Mumbai,38,26411,Silver,2020-10-26
CUST032245,Female,29,Bangalore,23,212174,Silver,2024-09-14
CUST032246,Male,23,Delhi,46,244811,Platinum,2022-09-03
CUST032247,Female,32,Bangalore,16,169431,Silver,2021-09-28
CUST032248,Female,38,Pune,71,115290,Silver,2023-12-28
CUST032249,Female,38,Pune,17,139500,Silver,2023-10-31
CUST032250,Male,45,Bangalore,30,113743,Gold,2024-07-02
CUST032251,Female,53,Pune,8,152509,Gold,2024-07-22
CUST032252,Female,34,Delhi,38,166564,Gold,2022-12-27
CUST032253,Female,63,Delhi,60,152245,Gold,2020-08-01
CUST032254,Male,24,Pune,11,143701,Silver,2023-01-25
CUST032255,Female,40,Mumbai,53,108570,Silver,2022-02-19
CUST032256,Male,62,Chennai,39,163668,Silver,2021-08-25
CUST032257,Male,39,Bangalore,29,205410,Silver,2021-11-28
CUST032258,Female,27,Kolkata,49,35331,Silver,2023-04-24
CUST032259,Female,35,Kolkata,62,59360,Silver,2024-05-01
CUST032260,Male,19,Mumbai,65,26337,Silver,2023-08-19
CUST032261,Female,29,Bangalore,29,69678,Silver,2024-04-29
CUST032262,Male,62,Mumbai,31,55215,Gold,2024-03-11
CUST032263,Male,56,Bangalore,6,132812,Gold,2024-07-25
CUST032264,Male,67,Mumbai,51,227710,Platinum,2024-10-24
CUST032265,Female,39,Chennai,14,178112,Platinum,2024-02-05
CUST032266,Male,60,Delhi,16,92747,Gold,2021-08-26
CUST032267,Male,39,Kolkata,41,59814,Gold,2025-03-16
CUST032268,Female,59,Pune,42,212077,Gold,2020-09-16
CUST032269,Female,39,Mumbai,22,123763,Platinum,2023-08-27
CUST032270,Male,23,Bangalore,42,90332,Gold,2021-03-03
CUST032271,Male,63,Pune,44,120553,Gold,2023-04-03
CUST032272,Male,69,Pune,60,150541,Gold,2023-12-26
CUST032273,Female,54,Pune,70,64288,Silver,2022-07-22
CUST032274,Male,37,Kolkata,58,180362,Silver,2024-11-17
CUST032275,Male,23,Mumbai,47,48476,Silver,2024-07-24
CUST032276,Female,26,Hyderabad,22,94239,Silver,2024-09-16
CUST032277,Female,46,Kolkata,21,117020,Silver,2020-06-30
CUST032278,Male,54,Pune,37,105822,Silver,2024-11-22
CUST032279,Female,22,Hyderabad,30,229353,Gold,2023-03-24
CUST032280,Male,68,Bangalore,26,41027,Silver,2022-03-18
CUST032281,Male,30,Delhi,8,68764,Gold,2024-03-17
CUST032282,Female,44,Delhi,51,186640,Platinum,2022-02-18
CUST032283,Male,40,Chennai,50,192180,Silver,2024-05-23
CUST032284,Male,54,Bangalore,19,184924,Platinum,2024-07-06
CUST032285,Female,63,Hyderabad,63,155128,Silver,2023-09-07
CUST032286,Male,51,Pune,47,206973,Platinum,2022-12-25
CUST032287,Female,42,Delhi,26,226544,Silver,2021-06-23
CUST032288,Male,54,Chennai,4,73802,Gold,2023-03-06
CUST032289,Female,40,Pune,37,135813,Gold,2021-11-22
CUST032290,Female,45,Delhi,32,60846,Platinum,2024-03-20
CUST032291,Female,43,Hyderabad,61,147560,Silver,2020-09-14
CUST032292,Female,29,Chennai,29,26390,Silver,2020-08-10
CUST032293,Female,69,Mumbai,64,90776,Gold,2025-04-26
CUST032294,Female,56,Delhi,3,57931,Platinum,2022-09-05
CUST032295,Male,20,Delhi,4,228613,Platinum,2021-01-10
CUST032296,Male,26,Mumbai,65,213550,Gold,2025-04-06
CUST032297,Female,64,Hyderabad,10,220432,Silver,2025-03-17
CUST032298,Male,32,Chennai,26,86059,Silver,2024-01-10
CUST032299,Female,25,Hyderabad,40,172756,Platinum,2024-02-22
CUST032300,Female,45,Mumbai,21,21866,Gold,2023-09-18
CUST032301,Male,43,Delhi,30,173326,Silver,2021-01-01
CUST032302,Female,33,Mumbai,56,59655,Platinum,2020-07-31
CUST032303,Male,51,Bangalore,27,139605,Silver,2023-10-03
CUST032304,Female,37,Pune,50,34333,Silver,2024-01-31
CUST032305,Female,18,Mumbai,67,166221,Platinum,2021-04-18
CUST032306,Male,41,Pune,16,249548,Silver,2023-10-04
CUST032307,Female,46,Chennai,21,51853,Silver,2022-03-20
CUST032308,Female,21,Kolkata,43,79297,Gold,2024-11-05
CUST032309,Female,21,Chennai,67,66602,Gold,2020-08-17
CUST032310,Male,55,Hyderabad,46,122542,Silver,2022-04-05
CUST032311,Male,20,Delhi,27,243828,Gold,2024-09-07
CUST032312,Male,57,Delhi,23,194936,Gold,2020-05-17
CUST032313,Male,19,Bangalore,69,226839,Silver,2024-06-07
CUST032314,Male,46,Delhi,2,89207,Silver,2020-09-14
CUST032315,Female,66,Bangalore,27,49148,Gold,2024-03-29
CUST032316,Male,45,Bangalore,10,153984,Silver,2024-12-24
CUST032317,Male,29,Hyderabad,66,201274,Gold,2023-05-19
CUST032318,Female,61,Bangalore,20,76058,Silver,2021-05-09
CUST032319,Female,32,Hyderabad,49,199192,Silver,2022-12-23
CUST032320,Male,67,Pune,38,206060,Silver,2020-09-23
CUST032321,Female,58,Chennai,34,206416,Platinum,2024-10-29
CUST032322,Female,48,Pune,60,58141,Silver,2023-08-20
CUST032323,Female,54,Bangalore,5,83477,Gold,2023-05-29
CUST032324,Male,49,Pune,54,167855,Silver,2024-09-21
CUST032325,Female,39,Mumbai,17,248416,Silver,2022-05-22
CUST032326,Female,20,Chennai,58,235505,Silver,2020-10-19
CUST032327,Male,34,Hyderabad,34,226292,Silver,2022-03-08
CUST032328,Female,46,Kolkata,33,32697,Gold,2021-11-25
CUST032329,Female,29,Mumbai,22,87859,Silver,2020-08-20
CUST032330,Male,31,Bangalore,47,153434,Platinum,2025-04-19
CUST032331,Male,25,Kolkata,4,230101,Gold,2020-05-28
CUST032332,Male,58,Hyderabad,36,110443,Gold,2020-09-29
CUST032333,Female,19,Kolkata,39,47907,Platinum,2025-01-02
CUST032334,Male,51,Chennai,40,25824,Gold,2021-12-07
CUST032335,Male,41,Kolkata,69,174840,Silver,2024-11-21
CUST032336,Female,65,Bangalore,14,92964,Silver,2020-11-18
CUST032337,Female,37,Chennai,17,20575,Silver,2024-10-31
CUST032338,Female,60,Mumbai,54,221305,Silver,2022-04-25
CUST032339,Female,69,Chennai,67,175676,Gold,2020-12-26
CUST032340,Female,27,Kolkata,70,249086,Gold,2021-03-09
CUST032341,Male,57,Chennai,31,194738,Gold,2024-08-14
CUST032342,Male,24,Chennai,34,236705,Silver,2023-02-02
CUST032343,Male,18,Chennai,6,193503,Silver,2025-03-13
CUST032344,Female,27,Mumbai,16,51289,Silver,2024-06-21
CUST032345,Male,68,Pune,3,53299,Silver,2021-02-21
CUST032346,Female,22,Kolkata,40,76900,Silver,2024-11-08
CUST032347,Female,57,Hyderabad,50,172593,Gold,2025-03-07
CUST032348,Male,38,Bangalore,61,26603,Gold,2025-02-11
CUST032349,Male,26,Kolkata,29,47440,Silver,2023-09-27
CUST032350,Female,46,Bangalore,31,234905,Silver,2022-10-13
CUST032351,Female,48,Pune,40,187622,Gold,2024-03-04
CUST032352,Male,62,Pune,70,198103,Silver,2023-02-23
CUST032353,Male,63,Mumbai,43,163759,Gold,2022-01-17
CUST032354,Female,44,Kolkata,14,45918,Platinum,2021-10-14
CUST032355,Female,23,Hyderabad,31,164259,Silver,2021-01-16
CUST032356,Female,60,Delhi,26,39328,Silver,2025-01-24
CUST032357,Female,48,Mumbai,24,195330,Gold,2025-01-04
CUST032358,Male,58,Chennai,65,74670,Silver,2020-10-16
CUST032359,Male,62,Bangalore,10,75923,Gold,2022-01-26
CUST032360,Female,53,Mumbai,58,155564,Silver,2020-09-12
CUST032361,Female,19,Hyderabad,63,126303,Silver,2024-03-30
CUST032362,Male,38,Pune,8,103456,Silver,2022-02-07
CUST032363,Female,51,Bangalore,52,203383,Gold,2023-09-19
CUST032364,Female,39,Bangalore,19,209448,Silver,2025-02-20
CUST032365,Female,30,Chennai,41,172363,Silver,2022-01-30
CUST032366,Female,36,Bangalore,46,112239,Gold,2021-08-26
CUST032367,Female,50,Delhi,11,141452,Platinum,2024-10-14
CUST032368,Female,55,Chennai,45,108256,Silver,2024-07-19
CUST032369,Male,57,Pune,53,245570,Gold,2023-03-17
CUST032370,Female,66,Pune,17,239428,Gold,2021-05-11
CUST032371,Male,20,Delhi,28,249024,Silver,2024-07-23
CUST032372,Male,55,Bangalore,14,187438,Gold,2021-09-29
CUST032373,Male,36,Chennai,24,196988,Silver,2023-05-31
CUST032374,Female,24,Delhi,44,76643,Silver,2022-04-11
CUST032375,Female,32,Bangalore,38,152105,Silver,2020-06-24
CUST032376,Female,55,Hyderabad,23,110665,Silver,2024-02-01
CUST032377,Male,42,Bangalore,71,227886,Silver,2021-04-09
CUST032378,Male,39,Chennai,48,222549,Gold,2024-12-30
CUST032379,Female,40,Delhi,55,163916,Gold,2022-06-21
CUST032380,Female,67,Hyderabad,32,198906,Silver,2021-12-27
CUST032381,Male,27,Hyderabad,69,177218,Platinum,2021-12-16
CUST032382,Male,53,Delhi,8,198804,Platinum,2021-08-26
CUST032383,Male,54,Chennai,21,144813,Silver,2021-09-27
CUST032384,Female,67,Bangalore,28,228851,Silver,2023-09-17
CUST032385,Male,59,Delhi,67,91807,Gold,2021-10-25
CUST032386,Male,59,Mumbai,36,24571,Silver,2024-01-09
CUST032387,Male,59,Delhi,48,105495,Gold,2022-05-29
CUST032388,Female,24,Hyderabad,25,182893,Gold,2021-08-15
CUST032389,Female,69,Bangalore,32,67139,Gold,2022-02-17
CUST032390,Female,63,Kolkata,25,43824,Gold,2022-05-21
CUST032391,Male,42,Bangalore,68,167056,Platinum,2022-03-13
CUST032392,Male,57,Hyderabad,42,230069,Silver,2023-01-06
CUST032393,Male,58,Pune,66,82545,Silver,2022-05-22
CUST032394,Male,41,Bangalore,17,208808,Silver,2023-11-04
CUST032395,Female,22,Hyderabad,13,64531,Silver,2023-04-23
CUST032396,Male,38,Kolkata,44,202960,Silver,2023-11-24
CUST032397,Male,57,Chennai,64,64209,Platinum,2022-02-08
CUST032398,Female,37,Pune,34,109449,Silver,2020-11-02
CUST032399,Male,46,Pune,68,235094,Silver,2022-10-29
CUST032400,Male,54,Delhi,51,126512,Silver,2023-06-02
CUST032401,Male,37,Pune,56,84706,Silver,2023-06-22
CUST032402,Female,35,Mumbai,15,133580,Gold,2024-11-21
CUST032403,Male,21,Chennai,56,58169,Gold,2025-04-19
CUST032404,Female,28,Bangalore,5,132202,Silver,2025-04-11
CUST032405,Male,39,Kolkata,55,100397,Silver,2024-04-19
CUST032406,Female,69,Bangalore,10,140268,Silver,2024-04-09
CUST032407,Female,60,Mumbai,58,160876,Gold,2025-01-04
CUST032408,Female,31,Mumbai,24,214016,Silver,2024-05-03
CUST032409,Male,62,Mumbai,21,71729,Gold,2021-05-20
CUST032410,Male,45,Kolkata,34,47786,Silver,2022-03-25
CUST032411,Female,21,Pune,41,22348,Gold,2025-02-23
CUST032412,Female,33,Mumbai,27,47649,Platinum,2025-03-06
CUST032413,Male,55,Mumbai,63,159229,Platinum,2023-08-04
CUST032414,Female,40,Pune,64,143471,Gold,2024-06-22
CUST032415,Male,30,Mumbai,68,27448,Silver,2022-03-29
CUST032416,Male,37,Mumbai,53,71170,Gold,2024-07-24
CUST032417,Female,22,Pune,59,150054,Gold,2022-11-30
CUST032418,Female,36,Kolkata,29,122142,Silver,2021-07-07
CUST032419,Male,38,Bangalore,10,139181,Silver,2022-02-26
CUST032420,Male,59,Kolkata,62,218205,Silver,2020-12-11
CUST032421,Male,22,Pune,51,132440,Silver,2022-04-29
CUST032422,Female,31,Kolkata,29,96659,Silver,2022-02-23
CUST032423,Male,53,Mumbai,28,199701,Gold,2025-03-03
CUST032424,Female,23,Delhi,65,77040,Platinum,2022-12-12
CUST032425,Female,22,Pune,57,122815,Silver,2023-11-14
CUST032426,Male,41,Bangalore,57,116086,Platinum,2023-06-01
CUST032427,Female,46,Chennai,66,118122,Gold,2021-04-05
CUST032428,Female,46,Bangalore,4,205971,Gold,2020-09-19
CUST032429,Female,19,Chennai,9,142311,Gold,2025-02-22
CUST032430,Female,23,Delhi,4,137091,Silver,2021-03-18
CUST032431,Male,51,Chennai,40,108460,Gold,2022-08-04
CUST032432,Male,29,Bangalore,29,234526,Silver,2022-06-11
CUST032433,Female,39,Pune,32,230021,Silver,2021-06-05
CUST032434,Female,21,Mumbai,45,136034,Platinum,2022-06-12
CUST032435,Female,62,Mumbai,20,212720,Gold,2021-03-24
CUST032436,Female,66,Mumbai,29,114170,Silver,2022-08-17
CUST032437,Female,23,Mumbai,20,77017,Gold,2022-02-18
CUST032438,Male,20,Hyderabad,32,26632,Gold,2022-02-07
CUST032439,Male,30,Mumbai,29,248562,Gold,2022-05-21
CUST032440,Male,40,Hyderabad,43,146235,Gold,2022-01-06
CUST032441,Male,52,Pune,6,116029,Silver,2022-12-26
CUST032442,Female,43,Bangalore,15,121096,Silver,2020-09-18
CUST032443,Female,69,Bangalore,8,212883,Silver,2021-12-21
CUST032444,Male,26,Hyderabad,23,157996,Silver,2020-11-29
CUST032445,Male,40,Bangalore,15,77808,Silver,2022-08-19
CUST032446,Male,21,Kolkata,33,100369,Gold,2024-12-19
CUST032447,Female,51,Delhi,57,148081,Silver,2024-03-04
CUST032448,Female,54,Kolkata,40,76761,Platinum,2024-06-27
CUST032449,Female,25,Hyderabad,9,38417,Silver,2020-05-23
CUST032450,Male,51,Delhi,33,131167,Silver,2020-09-28
CUST032451,Male,54,Pune,25,117712,Silver,2022-06-12
CUST032452,Female,23,Hyderabad,52,134131,Gold,2021-07-05
CUST032453,Female,24,Mumbai,27,118846,Platinum,2020-10-25
CUST032454,Female,62,Delhi,53,87750,Gold,2025-01-31
CUST032455,Male,58,Hyderabad,49,238248,Gold,2022-10-17
CUST032456,Female,56,Mumbai,62,56598,Silver,2025-01-25
CUST032457,Female,53,Bangalore,37,209724,Silver,2020-07-01
CUST032458,Male,22,Hyderabad,9,124690,Gold,2022-03-20
CUST032459,Female,20,Pune,53,201044,Gold,2023-07-24
CUST032460,Female,34,Delhi,56,175839,Platinum,2025-04-10
CUST032461,Female,36,Bangalore,67,230491,Silver,2025-04-16
CUST032462,Female,62,Hyderabad,35,148583,Platinum,2023-11-09
CUST032463,Male,18,Hyderabad,65,228225,Silver,2021-02-07
CUST032464,Female,54,Bangalore,47,125536,Gold,2023-05-04
CUST032465,Male,26,Pune,37,40318,Gold,2020-07-02
CUST032466,Female,21,Chennai,35,184661,Silver,2023-12-21
CUST032467,Male,59,Chennai,33,157375,Platinum,2024-08-11
CUST032468,Female,63,Pune,41,137044,Silver,2024-12-15
CUST032469,Female,27,Mumbai,41,99040,Silver,2024-05-26
CUST032470,Male,49,Delhi,50,126409,Silver,2025-03-12
CUST032471,Female,18,Pune,40,143233,Gold,2024-11-20
CUST032472,Female,40,Mumbai,11,198971,Silver,2023-09-15
CUST032473,Male,68,Chennai,65,27581,Platinum,2024-05-21
CUST032474,Female,34,Delhi,41,115354,Platinum,2022-09-28
CUST032475,Female,69,Chennai,55,165783,Silver,2023-02-01
CUST032476,Female,47,Bangalore,67,72491,Silver,2021-08-15
CUST032477,Female,44,Mumbai,38,225850,Silver,2024-09-29
CUST032478,Female,32,Pune,57,136416,Silver,2024-10-13
CUST032479,Male,55,Kolkata,49,132824,Platinum,2020-08-06
CUST032480,Male,24,Kolkata,2,64108,Gold,2022-04-30
CUST032481,Female,50,Hyderabad,53,30211,Silver,2025-04-24
CUST032482,Female,22,Mumbai,8,239471,Gold,2025-02-20
CUST032483,Male,69,Pune,63,183031,Silver,2024-12-25
CUST032484,Male,69,Hyderabad,5,138574,Gold,2022-07-02
CUST032485,Male,56,Pune,63,58807,Silver,2020-07-28
CUST032486,Male,51,Mumbai,30,41169,Silver,2022-01-05
CUST032487,Male,20,Delhi,70,231333,Silver,2024-01-27
CUST032488,Male,49,Delhi,65,225853,Silver,2021-01-15
CUST032489,Female,19,Bangalore,70,124840,Silver,2023-03-02
CUST032490,Female,33,Chennai,20,83889,Silver,2022-06-04
CUST032491,Female,34,Kolkata,10,72323,Gold,2023-08-14
CUST032492,Female,29,Kolkata,33,183892,Silver,2022-12-01
CUST032493,Female,22,Bangalore,4,160389,Gold,2024-06-21
CUST032494,Male,21,Bangalore,16,241489,Silver,2023-12-18
CUST032495,Male,33,Bangalore,31,102599,Platinum,2024-04-03
CUST032496,Male,35,Pune,10,31335,Platinum,2021-04-04
CUST032497,Male,62,Bangalore,59,206829,Silver,2023-09-01
CUST032498,Male,37,Mumbai,65,99850,Platinum,2023-11-06
CUST032499,Male,26,Bangalore,40,228467,Gold,2023-11-13
CUST032500,Female,33,Hyderabad,41,128956,Gold,2024-05-31
CUST032501,Female,52,Chennai,21,151308,Silver,2021-09-24
CUST032502,Male,46,Bangalore,28,126006,Gold,2021-11-25
CUST032503,Female,66,Mumbai,9,124191,Silver,2023-04-17
CUST032504,Male,47,Kolkata,21,35076,Platinum,2024-11-27
CUST032505,Female,37,Kolkata,63,94518,Gold,2021-12-26
CUST032506,Male,59,Kolkata,64,193377,Gold,2021-12-27
CUST032507,Male,39,Chennai,7,95620,Silver,2023-10-05
CUST032508,Female,40,Mumbai,49,94956,Gold,2024-08-01
CUST032509,Male,69,Chennai,19,86419,Gold,2023-07-01
CUST032510,Female,53,Bangalore,3,68598,Silver,2021-05-28
CUST032511,Female,39,Delhi,10,223194,Gold,2024-06-30
CUST032512,Male,18,Kolkata,23,227167,Gold,2021-10-20
CUST032513,Male,38,Kolkata,68,58063,Silver,2023-04-17
CUST032514,Male,65,Delhi,11,73435,Gold,2022-03-01
CUST032515,Female,60,Bangalore,51,102917,Platinum,2022-05-16
CUST032516,Female,36,Kolkata,20,93107,Platinum,2021-09-18
CUST032517,Male,25,Bangalore,20,36491,Gold,2023-08-12
CUST032518,Male,22,Hyderabad,55,144652,Platinum,2022-11-01
CUST032519,Male,57,Delhi,23,102744,Gold,2021-07-19
CUST032520,Male,46,Mumbai,8,179233,Silver,2022-09-01
CUST032521,Male,35,Chennai,4,210800,Silver,2020-12-19
CUST032522,Male,46,Bangalore,14,181071,Silver,2021-05-20
CUST032523,Male,32,Delhi,65,186200,Silver,2022-03-10
CUST032524,Female,67,Chennai,19,246632,Silver,2022-09-13
