customer_id,status,flag
CUST031495,Yes,1
CUST031496,No,0
CUST031497,No,0
CUST031498,Yes,1
CUST031499,No,0
CUST031500,Yes,1
CUST031501,Yes,1
CUST031502,No,0
CUST031503,Yes,1
CUST031504,Yes,1
CUST031505,No,0
CUST031506,No,0
CUST031507,Yes,1
CUST031508,No,0
CUST031509,No,0
CUST031510,No,0
CUST031511,No,0
CUST031512,No,0
CUST031513,No,0
CUST031514,No,0
CUST031515,No,0
CUST031516,Yes,1
CUST031517,No,0
CUST031518,No,0
CUST031519,No,0
CUST031520,No,0
CUST031521,No,0
CUST031522,No,0
CUST031523,No,0
CUST031524,Yes,1
CUST031525,No,0
CUST031526,No,0
CUST031527,No,0
CUST031528,No,0
CUST031529,No,0
CUST031530,No,0
CUST031531,No,0
CUST031532,No,0
CUST031533,No,0
CUST031534,No,0
CUST031535,No,0
CUST031536,Yes,1
CUST031537,No,0
CUST031538,No,0
CUST031539,Yes,1
CUST031540,No,0
CUST031541,No,0
CUST031542,Yes,1
CUST031543,No,0
CUST031544,No,0
CUST031545,Yes,1
CUST031546,No,0
CUST031547,No,0
CUST031548,No,0
CUST031549,No,0
CUST031550,Yes,1
CUST031551,No,0
CUST031552,Yes,1
CUST031553,No,0
CUST031554,No,0
CUST031555,No,0
CUST031556,Yes,1
CUST031557,No,0
CUST031558,Yes,1
CUST031559,No,0
CUST031560,No,0
CUST031561,No,0
CUST031562,Yes,1
CUST031563,No,0
CUST031564,No,0
CUST031565,No,0
CUST031566,No,0
CUST031567,No,0
CUST031568,No,0
CUST031569,No,0
CUST031570,No,0
CUST031571,No,0
CUST031572,No,0
CUST031573,No,0
CUST031574,Yes,1
CUST031575,No,0
CUST031576,Yes,1
CUST031577,No,0
CUST031578,No,0
CUST031579,No,0
CUST031580,No,0
CUST031581,No,0
CUST031582,No,0
CUST031583,Yes,1
CUST031584,No,0
CUST031585,No,0
CUST031586,Yes,1
CUST031587,No,0
CUST031588,No,0
CUST031589,No,0
CUST031590,No,0
CUST031591,No,0
CUST031592,No,0
CUST031593,No,0
CUST031594,No,0
CUST031595,No,0
CUST031596,No,0
CUST031597,Yes,1
CUST031598,Yes,1
CUST031599,Yes,1
CUST031600,No,0
CUST031601,No,0
CUST031602,No,0
CUST031603,No,0
CUST031604,No,0
CUST031605,No,0
CUST031606,No,0
CUST031607,No,0
CUST031608,No,0
CUST031609,Yes,1
CUST031610,Yes,1
CUST031611,No,0
CUST031612,Yes,1
CUST031613,Yes,1
CUST031614,No,0
CUST031615,Yes,1
CUST031616,Yes,1
CUST031617,No,0
CUST031618,Yes,1
CUST031619,No,0
CUST031620,No,0
CUST031621,No,0
CUST031622,No,0
CUST031623,No,0
CUST031624,No,0
CUST031625,No,0
CUST031626,No,0
CUST031627,Yes,1
CUST031628,Yes,1
CUST031629,No,0
CUST031630,No,0
CUST031631,Yes,1
CUST031632,No,0
CUST031633,Yes,1
CUST031634,No,0
CUST031635,No,0
CUST031636,No,0
CUST031637,No,0
CUST031638,No,0
CUST031639,No,0
CUST031640,Yes,1
CUST031641,No,0
CUST031642,No,0
CUST031643,No,0
CUST031644,No,0
CUST031645,Yes,1
CUST031646,No,0
CUST031647,No,0
CUST031648,No,0
CUST031649,No,0
CUST031650,No,0
CUST031651,No,0
CUST031652,Yes,1
CUST031653,No,0
CUST031654,No,0
CUST031655,No,0
CUST031656,No,0
CUST031657,Yes,1
CUST031658,Yes,1
CUST031659,Yes,1
CUST031660,No,0
CUST031661,Yes,1
CUST031662,No,0
CUST031663,Yes,1
CUST031664,No,0
CUST031665,No,0
CUST031666,Yes,1
CUST031667,No,0
CUST031668,No,0
CUST031669,No,0
CUST031670,No,0
CUST031671,No,0
CUST031672,No,0
CUST031673,No,0
CUST031674,Yes,1
CUST031675,No,0
CUST031676,No,0
CUST031677,No,0
CUST031678,No,0
CUST031679,Yes,1
CUST031680,No,0
CUST031681,Yes,1
CUST031682,Yes,1
CUST031683,No,0
CUST031684,No,0
CUST031685,Yes,1
CUST031686,No,0
CUST031687,Yes,1
CUST031688,No,0
CUST031689,Yes,1
CUST031690,No,0
CUST031691,No,0
CUST031692,Yes,1
CUST031693,No,0
CUST031694,No,0
CUST031695,Yes,1
CUST031696,No,0
CUST031697,No,0
CUST031698,No,0
CUST031699,Yes,1
CUST031700,No,0
CUST031701,Yes,1
CUST031702,Yes,1
CUST031703,Yes,1
CUST031704,Yes,1
CUST031705,No,0
CUST031706,No,0
CUST031707,Yes,1
CUST031708,No,0
CUST031709,No,0
CUST031710,No,0
CUST031711,No,0
CUST031712,No,0
CUST031713,Yes,1
CUST031714,No,0
CUST031715,No,0
CUST031716,No,0
CUST031717,No,0
CUST031718,No,0
CUST031719,Yes,1
CUST031720,Yes,1
CUST031721,No,0
CUST031722,No,0
CUST031723,Yes,1
CUST031724,No,0
CUST031725,No,0
CUST031726,No,0
CUST031727,No,0
CUST031728,Yes,1
CUST031729,No,0
CUST031730,Yes,1
CUST031731,No,0
CUST031732,No,0
CUST031733,Yes,1
CUST031734,No,0
CUST031735,No,0
CUST031736,No,0
CUST031737,No,0
CUST031738,No,0
CUST031739,Yes,1
CUST031740,No,0
CUST031741,No,0
CUST031742,No,0
CUST031743,No,0
CUST031744,No,0
CUST031745,Yes,1
CUST031746,No,0
CUST031747,No,0
CUST031748,Yes,1
CUST031749,No,0
CUST031750,No,0
CUST031751,No,0
CUST031752,Yes,1
CUST031753,No,0
CUST031754,No,0
CUST031755,Yes,1
CUST031756,Yes,1
CUST031757,No,0
CUST031758,No,0
CUST031759,No,0
CUST031760,No,0
CUST031761,No,0
CUST031762,No,0
CUST031763,No,0
CUST031764,No,0
CUST031765,No,0
CUST031766,Yes,1
CUST031767,No,0
CUST031768,Yes,1
CUST031769,No,0
CUST031770,No,0
CUST031771,No,0
CUST031772,No,0
CUST031773,No,0
CUST031774,Yes,1
CUST031775,No,0
CUST031776,No,0
CUST031777,Yes,1
CUST031778,Yes,1
CUST031779,No,0
CUST031780,No,0
CUST031781,No,0
CUST031782,No,0
CUST031783,No,0
CUST031784,No,0
CUST031785,No,0
CUST031786,No,0
CUST031787,No,0
CUST031788,Yes,1
CUST031789,No,0
CUST031790,Yes,1
CUST031791,No,0
CUST031792,No,0
CUST031793,No,0
CUST031794,Yes,1
CUST031795,Yes,1
CUST031796,No,0
CUST031797,No,0
CUST031798,No,0
CUST031799,Yes,1
CUST031800,No,0
CUST031801,No,0
CUST031802,Yes,1
CUST031803,No,0
CUST031804,No,0
CUST031805,No,0
CUST031806,No,0
CUST031807,Yes,1
CUST031808,No,0
CUST031809,No,0
CUST031810,No,0
CUST031811,No,0
CUST031812,No,0
CUST031813,Yes,1
CUST031814,No,0
CUST031815,No,0
CUST031816,Yes,1
CUST031817,No,0
CUST031818,No,0
CUST031819,No,0
CUST031820,Yes,1
CUST031821,Yes,1
CUST031822,No,0
CUST031823,No,0
CUST031824,No,0
CUST031825,No,0
CUST031826,No,0
CUST031827,No,0
CUST031828,No,0
CUST031829,No,0
CUST031830,No,0
CUST031831,Yes,1
CUST031832,No,0
CUST031833,No,0
CUST031834,No,0
CUST031835,No,0
CUST031836,No,0
CUST031837,No,0
CUST031838,No,0
CUST031839,No,0
CUST031840,No,0
CUST031841,No,0
CUST031842,No,0
CUST031843,No,0
CUST031844,Yes,1
CUST031845,No,0
CUST031846,Yes,1
CUST031847,Yes,1
CUST031848,No,0
CUST031849,Yes,1
CUST031850,No,0
CUST031851,No,0
CUST031852,No,0
CUST031853,No,0
CUST031854,No,0
CUST031855,No,0
CUST031856,Yes,1
CUST031857,No,0
CUST031858,No,0
CUST031859,Yes,1
CUST031860,No,0
CUST031861,No,0
CUST031862,Yes,1
CUST031863,No,0
CUST031864,No,0
CUST031865,No,0
CUST031866,No,0
CUST031867,Yes,1
CUST031868,Yes,1
CUST031869,Yes,1
CUST031870,No,0
CUST031871,No,0
CUST031872,No,0
CUST031873,No,0
CUST031874,No,0
CUST031875,Yes,1
CUST031876,No,0
CUST031877,No,0
CUST031878,No,0
CUST031879,No,0
CUST031880,Yes,1
CUST031881,Yes,1
CUST031882,No,0
CUST031883,No,0
CUST031884,No,0
CUST031885,No,0
CUST031886,No,0
CUST031887,Yes,1
CUST031888,Yes,1
CUST031889,No,0
CUST031890,No,0
CUST031891,Yes,1
CUST031892,No,0
CUST031893,No,0
CUST031894,No,0
CUST031895,No,0
CUST031896,No,0
CUST031897,No,0
CUST031898,No,0
CUST031899,Yes,1
CUST031900,No,0
CUST031901,No,0
CUST031902,Yes,1
CUST031903,No,0
CUST031904,No,0
CUST031905,No,0
CUST031906,Yes,1
CUST031907,No,0
CUST031908,Yes,1
CUST031909,No,0
CUST031910,Yes,1
CUST031911,No,0
CUST031912,No,0
CUST031913,No,0
CUST031914,Yes,1
CUST031915,No,0
CUST031916,Yes,1
CUST031917,Yes,1
CUST031918,No,0
CUST031919,No,0
CUST031920,No,0
CUST031921,Yes,1
CUST031922,No,0
CUST031923,Yes,1
CUST031924,No,0
CUST031925,Yes,1
CUST031926,No,0
CUST031927,No,0
CUST031928,No,0
CUST031929,No,0
CUST031930,Yes,1
CUST031931,No,0
CUST031932,No,0
CUST031933,Yes,1
CUST031934,No,0
CUST031935,No,0
CUST031936,No,0
CUST031937,No,0
CUST031938,No,0
CUST031939,No,0
CUST031940,No,0
CUST031941,No,0
CUST031942,No,0
CUST031943,Yes,1
CUST031944,No,0
CUST031945,No,0
CUST031946,Yes,1
CUST031947,No,0
CUST031948,Yes,1
CUST031949,No,0
CUST031950,No,0
CUST031951,No,0
CUST031952,Yes,1
CUST031953,Yes,1
CUST031954,No,0
CUST031955,Yes,1
CUST031956,No,0
CUST031957,No,0
CUST031958,No,0
CUST031959,No,0
CUST031960,Yes,1
CUST031961,No,0
CUST031962,No,0
CUST031963,Yes,1
CUST031964,Yes,1
CUST031965,No,0
CUST031966,No,0
CUST031967,No,0
CUST031968,No,0
CUST031969,No,0
CUST031970,No,0
CUST031971,No,0
CUST031972,No,0
CUST031973,Yes,1
CUST031974,No,0
CUST031975,No,0
CUST031976,Yes,1
CUST031977,No,0
CUST031978,Yes,1
CUST031979,No,0
CUST031980,No,0
CUST031981,No,0
CUST031982,No,0
CUST031983,No,0
CUST031984,No,0
CUST031985,No,0
CUST031986,No,0
CUST031987,No,0
CUST031988,No,0
CUST031989,No,0
CUST031990,Yes,1
CUST031991,No,0
CUST031992,No,0
CUST031993,No,0
CUST031994,No,0
CUST031995,No,0
CUST031996,Yes,1
CUST031997,No,0
CUST031998,No,0
CUST031999,Yes,1
CUST032000,No,0
CUST032001,Yes,1
CUST032002,Yes,1
CUST032003,Yes,1
CUST032004,No,0
CUST032005,No,0
CUST032006,No,0
CUST032007,No,0
CUST032008,No,0
CUST032009,No,0
CUST032010,No,0
CUST032011,Yes,1
CUST032012,No,0
CUST032013,Yes,1
CUST032014,No,0
CUST032015,No,0
CUST032016,Yes,1
CUST032017,No,0
CUST032018,No,0
CUST032019,No,0
CUST032020,Yes,1
CUST032021,Yes,1
CUST032022,No,0
CUST032023,Yes,1
CUST032024,No,0
CUST032025,Yes,1
CUST032026,No,0
CUST032027,Yes,1
CUST032028,Yes,1
CUST032029,No,0
CUST032030,No,0
CUST032031,Yes,1
CUST032032,No,0
CUST032033,No,0
CUST032034,No,0
CUST032035,No,0
CUST032036,Yes,1
CUST032037,No,0
CUST032038,No,0
CUST032039,No,0
CUST032040,Yes,1
CUST032041,Yes,1
CUST032042,No,0
CUST032043,No,0
CUST032044,Yes,1
CUST032045,No,0
CUST032046,No,0
CUST032047,No,0
CUST032048,No,0
CUST032049,No,0
CUST032050,Yes,1
CUST032051,No,0
CUST032052,Yes,1
CUST032053,No,0
CUST032054,No,0
CUST032055,No,0
CUST032056,Yes,1
CUST032057,Yes,1
CUST032058,No,0
CUST032059,No,0
CUST032060,Yes,1
CUST032061,Yes,1
CUST032062,No,0
CUST032063,No,0
CUST032064,Yes,1
CUST032065,No,0
CUST032066,No,0
CUST032067,No,0
CUST032068,Yes,1
CUST032069,Yes,1
CUST032070,No,0
CUST032071,Yes,1
CUST032072,Yes,1
CUST032073,Yes,1
CUST032074,No,0
CUST032075,Yes,1
CUST032076,Yes,1
CUST032077,No,0
CUST032078,No,0
CUST032079,Yes,1
CUST032080,No,0
CUST032081,No,0
CUST032082,No,0
CUST032083,No,0
CUST032084,No,0
CUST032085,No,0
CUST032086,Yes,1
CUST032087,No,0
CUST032088,No,0
CUST032089,No,0
CUST032090,No,0
CUST032091,No,0
CUST032092,No,0
CUST032093,No,0
CUST032094,No,0
CUST032095,No,0
CUST032096,No,0
CUST032097,Yes,1
CUST032098,Yes,1
CUST032099,Yes,1
CUST032100,No,0
CUST032101,Yes,1
CUST032102,No,0
CUST032103,No,0
CUST032104,No,0
CUST032105,No,0
CUST032106,Yes,1
CUST032107,No,0
CUST032108,No,0
CUST032109,No,0
CUST032110,Yes,1
CUST032111,Yes,1
CUST032112,No,0
CUST032113,No,0
CUST032114,Yes,1
CUST032115,No,0
CUST032116,No,0
CUST032117,No,0
CUST032118,Yes,1
CUST032119,No,0
CUST032120,No,0
CUST032121,No,0
CUST032122,Yes,1
CUST032123,No,0
CUST032124,No,0
CUST032125,No,0
CUST032126,No,0
CUST032127,Yes,1
CUST032128,Yes,1
CUST032129,No,0
CUST032130,Yes,1
CUST032131,Yes,1
CUST032132,Yes,1
CUST032133,No,0
CUST032134,No,0
CUST032135,Yes,1
CUST032136,Yes,1
CUST032137,No,0
CUST032138,Yes,1
CUST032139,No,0
CUST032140,No,0
CUST032141,No,0
CUST032142,No,0
CUST032143,No,0
CUST032144,No,0
CUST032145,No,0
CUST032146,Yes,1
CUST032147,No,0
CUST032148,Yes,1
CUST032149,Yes,1
CUST032150,No,0
CUST032151,Yes,1
CUST032152,No,0
CUST032153,No,0
CUST032154,No,0
CUST032155,No,0
CUST032156,No,0
CUST032157,Yes,1
CUST032158,Yes,1
CUST032159,No,0
CUST032160,No,0
CUST032161,Yes,1
CUST032162,No,0
CUST032163,No,0
CUST032164,No,0
CUST032165,No,0
CUST032166,Yes,1
CUST032167,No,0
CUST032168,No,0
CUST032169,No,0
CUST032170,No,0
CUST032171,No,0
CUST032172,No,0
CUST032173,No,0
CUST032174,Yes,1
CUST032175,No,0
CUST032176,No,0
CUST032177,No,0
CUST032178,No,0
CUST032179,No,0
CUST032180,No,0
CUST032181,No,0
CUST032182,No,0
CUST032183,No,0
CUST032184,Yes,1
CUST032185,No,0
CUST032186,No,0
CUST032187,No,0
CUST032188,No,0
CUST032189,No,0
CUST032190,No,0
CUST032191,No,0
CUST032192,Yes,1
CUST032193,Yes,1
CUST032194,No,0
CUST032195,Yes,1
CUST032196,No,0
CUST032197,No,0
CUST032198,Yes,1
CUST032199,No,0
CUST032200,No,0
CUST032201,No,0
CUST032202,No,0
CUST032203,No,0
CUST032204,Yes,1
CUST032205,No,0
CUST032206,No,0
CUST032207,No,0
CUST032208,Yes,1
CUST032209,Yes,1
CUST032210,Yes,1
CUST032211,Yes,1
CUST032212,No,0
CUST032213,No,0
CUST032214,Yes,1
CUST032215,No,0
CUST032216,No,0
CUST032217,Yes,1
CUST032218,No,0
CUST032219,No,0
CUST032220,No,0
CUST032221,No,0
CUST032222,No,0
CUST032223,Yes,1
CUST032224,No,0
CUST032225,No,0
CUST032226,Yes,1
CUST032227,No,0
CUST032228,Yes,1
CUST032229,No,0
CUST032230,No,0
CUST032231,Yes,1
CUST032232,Yes,1
CUST032233,No,0
CUST032234,No,0
CUST032235,Yes,1
CUST032236,No,0
CUST032237,Yes,1
CUST032238,Yes,1
CUST032239,No,0
CUST032240,No,0
CUST032241,No,0
CUST032242,No,0
CUST032243,Yes,1
CUST032244,No,0
CUST032245,Yes,1
CUST032246,No,0
CUST032247,No,0
CUST032248,No,0
CUST032249,Yes,1
CUST032250,No,0
CUST032251,Yes,1
CUST032252,No,0
CUST032253,No,0
CUST032254,No,0
CUST032255,Yes,1
CUST032256,No,0
CUST032257,No,0
CUST032258,Yes,1
CUST032259,No,0
CUST032260,No,0
CUST032261,No,0
CUST032262,No,0
CUST032263,Yes,1
CUST032264,No,0
CUST032265,Yes,1
CUST032266,Yes,1
CUST032267,No,0
CUST032268,No,0
CUST032269,No,0
CUST032270,No,0
CUST032271,No,0
CUST032272,No,0
CUST032273,No,0
CUST032274,Yes,1
CUST032275,Yes,1
CUST032276,Yes,1
CUST032277,No,0
CUST032278,No,0
CUST032279,Yes,1
CUST032280,No,0
CUST032281,Yes,1
CUST032282,No,0
CUST032283,No,0
CUST032284,No,0
CUST032285,Yes,1
CUST032286,Yes,1
CUST032287,Yes,1
CUST032288,No,0
CUST032289,No,0
CUST032290,No,0
CUST032291,No,0
CUST032292,No,0
CUST032293,No,0
CUST032294,No,0
CUST032295,Yes,1
CUST032296,No,0
CUST032297,Yes,1
CUST032298,No,0
CUST032299,No,0
CUST032300,Yes,1
CUST032301,Yes,1
CUST032302,Yes,1
CUST032303,No,0
CUST032304,No,0
CUST032305,No,0
CUST032306,No,0
CUST032307,No,0
CUST032308,No,0
CUST032309,No,0
CUST032310,No,0
CUST032311,Yes,1
CUST032312,No,0
CUST032313,No,0
CUST032314,No,0
CUST032315,Yes,1
CUST032316,Yes,1
CUST032317,Yes,1
CUST032318,No,0
CUST032319,No,0
CUST032320,No,0
CUST032321,No,0
CUST032322,Yes,1
CUST032323,No,0
CUST032324,Yes,1
CUST032325,No,0
CUST032326,No,0
CUST032327,Yes,1
CUST032328,Yes,1
CUST032329,No,0
CUST032330,No,0
CUST032331,No,0
CUST032332,No,0
CUST032333,No,0
CUST032334,No,0
CUST032335,No,0
CUST032336,No,0
CUST032337,No,0
CUST032338,No,0
CUST032339,No,0
CUST032340,No,0
CUST032341,No,0
CUST032342,No,0
CUST032343,Yes,1
CUST032344,Yes,1
CUST032345,No,0
CUST032346,No,0
CUST032347,No,0
CUST032348,Yes,1
CUST032349,No,0
CUST032350,Yes,1
CUST032351,No,0
CUST032352,No,0
CUST032353,No,0
CUST032354,Yes,1
CUST032355,Yes,1
CUST032356,No,0
CUST032357,No,0
CUST032358,No,0
CUST032359,No,0
CUST032360,No,0
CUST032361,No,0
CUST032362,Yes,1
CUST032363,No,0
CUST032364,Yes,1
CUST032365,No,0
CUST032366,Yes,1
CUST032367,Yes,1
CUST032368,No,0
CUST032369,Yes,1
CUST032370,No,0
CUST032371,No,0
CUST032372,No,0
CUST032373,No,0
CUST032374,No,0
CUST032375,No,0
CUST032376,Yes,1
CUST032377,Yes,1
CUST032378,No,0
CUST032379,No,0
CUST032380,Yes,1
CUST032381,No,0
CUST032382,Yes,1
CUST032383,No,0
CUST032384,No,0
CUST032385,No,0
CUST032386,Yes,1
CUST032387,No,0
CUST032388,No,0
CUST032389,No,0
CUST032390,Yes,1
CUST032391,No,0
CUST032392,No,0
CUST032393,No,0
CUST032394,No,0
CUST032395,No,0
CUST032396,Yes,1
CUST032397,No,0
CUST032398,Yes,1
CUST032399,Yes,1
CUST032400,No,0
CUST032401,No,0
CUST032402,No,0
CUST032403,No,0
CUST032404,Yes,1
CUST032405,No,0
CUST032406,No,0
CUST032407,No,0
CUST032408,No,0
CUST032409,No,0
CUST032410,No,0
CUST032411,No,0
CUST032412,No,0
CUST032413,No,0
CUST032414,No,0
CUST032415,No,0
CUST032416,Yes,1
CUST032417,No,0
CUST032418,No,0
CUST032419,Yes,1
CUST032420,No,0
CUST032421,No,0
CUST032422,No,0
CUST032423,No,0
CUST032424,No,0
CUST032425,No,0
CUST032426,No,0
CUST032427,No,0
CUST032428,No,0
CUST032429,No,0
CUST032430,Yes,1
CUST032431,No,0
CUST032432,No,0
CUST032433,No,0
CUST032434,Yes,1
CUST032435,No,0
CUST032436,Yes,1
CUST032437,No,0
CUST032438,No,0
CUST032439,No,0
CUST032440,Yes,1
CUST032441,Yes,1
CUST032442,Yes,1
CUST032443,Yes,1
CUST032444,No,0
CUST032445,No,0
CUST032446,Yes,1
CUST032447,Yes,1
CUST032448,Yes,1
CUST032449,Yes,1
CUST032450,No,0
CUST032451,No,0
CUST032452,No,0
CUST032453,No,0
CUST032454,Yes,1
CUST032455,No,0
CUST032456,Yes,1
CUST032457,No,0
CUST032458,No,0
CUST032459,No,0
CUST032460,Yes,1
CUST032461,No,0
CUST032462,Yes,1
CUST032463,Yes,1
CUST032464,No,0
CUST032465,Yes,1
CUST032466,No,0
CUST032467,No,0
CUST032468,Yes,1
CUST032469,Yes,1
CUST032470,Yes,1
CUST032471,Yes,1
CUST032472,Yes,1
CUST032473,No,0
CUST032474,No,0
CUST032475,No,0
CUST032476,No,0
CUST032477,No,0
CUST032478,No,0
CUST032479,No,0
CUST032480,No,0
CUST032481,Yes,1
CUST032482,No,0
CUST032483,Yes,1
CUST032484,No,0
CUST032485,Yes,1
CUST032486,No,0
CUST032487,No,0
CUST032488,No,0
CUST032489,Yes,1
CUST032490,No,0
CUST032491,No,0
CUST032492,No,0
CUST032493,No,0
CUST032494,Yes,1
CUST032495,Yes,1
CUST032496,No,0
CUST032497,Yes,1
CUST032498,No,0
CUST032499,No,0
CUST032500,No,0
CUST032501,Yes,1
CUST032502,Yes,1
CUST032503,No,0
CUST032504,Yes,1
CUST032505,No,0
CUST032506,No,0
CUST032507,Yes,1
CUST032508,No,0
CUST032509,No,0
CUST032510,Yes,1
CUST032511,Yes,1
CUST032512,Yes,1
CUST032513,No,0
CUST032514,Yes,1
CUST032515,No,0
CUST032516,No,0
CUST032517,No,0
CUST032518,No,0
CUST032519,No,0
CUST032520,Yes,1
CUST032521,Yes,1
CUST032522,Yes,1
CUST032523,No,0
CUST032524,No,0
CUST032525,Yes,1
CUST032526,No,0
CUST032527,No,0
CUST032528,Yes,1
CUST032529,Yes,1
CUST032530,No,0
CUST032531,No,0
CUST032532,No,0
CUST032533,No,0
CUST032534,No,0
CUST032535,No,0
CUST032536,No,0
CUST032537,No,0
CUST032538,Yes,1
CUST032539,No,0
CUST032540,No,0
CUST032541,No,0
CUST032542,Yes,1
CUST032543,Yes,1
CUST032544,Yes,1
CUST032545,No,0
CUST032546,Yes,1
CUST032547,No,0
CUST032548,No,0
CUST032549,Yes,1
CUST032550,No,0
CUST032551,Yes,1
CUST032552,No,0
CUST032553,No,0
CUST032554,Yes,1
CUST032555,Yes,1
CUST032556,No,0
CUST032557,No,0
CUST032558,No,0
CUST032559,No,0
CUST032560,No,0
CUST032561,No,0
CUST032562,No,0
CUST032563,No,0
CUST032564,No,0
CUST032565,No,0
CUST032566,Yes,1
CUST032567,Yes,1
CUST032568,Yes,1
CUST032569,Yes,1
CUST032570,No,0
CUST032571,Yes,1
CUST032572,No,0
CUST032573,No,0
CUST032574,No,0
CUST032575,Yes,1
CUST032576,Yes,1
CUST032577,Yes,1
CUST032578,No,0
CUST032579,Yes,1
CUST032580,No,0
CUST032581,No,0
CUST032582,Yes,1
CUST032583,Yes,1
CUST032584,No,0
CUST032585,Yes,1
CUST032586,No,0
CUST032587,No,0
CUST032588,No,0
CUST032589,No,0
CUST032590,Yes,1
CUST032591,No,0
CUST032592,Yes,1
CUST032593,No,0
CUST032594,No,0
CUST032595,Yes,1
CUST032596,No,0
CUST032597,No,0
CUST032598,No,0
CUST032599,Yes,1
CUST032600,No,0
CUST032601,No,0
CUST032602,No,0
CUST032603,Yes,1
CUST032604,Yes,1
CUST032605,No,0
CUST032606,No,0
CUST032607,No,0
CUST032608,No,0
CUST032609,Yes,1
CUST032610,No,0
CUST032611,Yes,1
CUST032612,No,0
CUST032613,Yes,1
CUST032614,No,0
CUST032615,No,0
CUST032616,No,0
CUST032617,No,0
CUST032618,Yes,1
CUST032619,No,0
CUST032620,No,0
CUST032621,Yes,1
CUST032622,No,0
CUST032623,No,0
CUST032624,No,0
CUST032625,No,0
CUST032626,Yes,1
CUST032627,No,0
CUST032628,Yes,1
CUST032629,Yes,1
CUST032630,No,0
CUST032631,No,0
CUST032632,Yes,1
CUST032633,No,0
CUST032634,Yes,1
CUST032635,Yes,1
CUST032636,No,0
CUST032637,No,0
CUST032638,No,0
CUST032639,Yes,1
CUST032640,No,0
CUST032641,No,0
CUST032642,Yes,1
CUST032643,No,0
CUST032644,No,0
CUST032645,No,0
CUST032646,No,0
CUST032647,No,0
CUST032648,Yes,1
CUST032649,No,0
CUST032650,Yes,1
CUST032651,No,0
CUST032652,Yes,1
CUST032653,No,0
CUST032654,No,0
CUST032655,Yes,1
CUST032656,No,0
CUST032657,No,0
CUST032658,No,0
CUST032659,Yes,1
CUST032660,Yes,1
CUST032661,No,0
CUST032662,No,0
CUST032663,Yes,1
CUST032664,No,0
CUST032665,No,0
CUST032666,No,0
CUST032667,No,0
CUST032668,No,0
CUST032669,No,0
CUST032670,No,0
CUST032671,Yes,1
CUST032672,No,0
CUST032673,No,0
CUST032674,No,0
CUST032675,No,0
CUST032676,No,0
CUST032677,Yes,1
CUST032678,No,0
CUST032679,No,0
CUST032680,No,0
CUST032681,No,0
CUST032682,No,0
CUST032683,Yes,1
CUST032684,No,0
CUST032685,No,0
CUST032686,No,0
CUST032687,Yes,1
CUST032688,No,0
CUST032689,No,0
CUST032690,No,0
CUST032691,No,0
CUST032692,No,0
CUST032693,No,0
CUST032694,No,0
CUST032695,No,0
CUST032696,Yes,1
CUST032697,Yes,1
CUST032698,No,0
CUST032699,No,0
CUST032700,No,0
CUST032701,No,0
CUST032702,No,0
CUST032703,No,0
CUST032704,No,0
CUST032705,Yes,1
CUST032706,No,0
CUST032707,No,0
CUST032708,No,0
CUST032709,Yes,1
CUST032710,Yes,1
CUST032711,No,0
CUST032712,Yes,1
CUST032713,Yes,1
CUST032714,No,0
CUST032715,No,0
CUST032716,No,0
CUST032717,Yes,1
CUST032718,No,0
CUST032719,Yes,1
CUST032720,No,0
CUST032721,No,0
CUST032722,No,0
CUST032723,Yes,1
CUST032724,No,0
CUST032725,No,0
CUST032726,No,0
CUST032727,No,0
CUST032728,No,0
CUST032729,Yes,1
CUST032730,Yes,1
CUST032731,No,0
CUST032732,No,0
CUST032733,No,0
CUST032734,No,0
CUST032735,Yes,1
CUST032736,No,0
CUST032737,No,0
CUST032738,No,0
CUST032739,No,0
CUST032740,Yes,1
CUST032741,No,0
CUST032742,Yes,1
CUST032743,No,0
CUST032744,No,0
CUST032745,No,0
CUST032746,No,0
CUST032747,Yes,1
CUST032748,No,0
CUST032749,No,0
CUST032750,No,0
CUST032751,No,0
CUST032752,No,0
CUST032753,No,0
CUST032754,No,0
CUST032755,No,0
CUST032756,Yes,1
CUST032757,No,0
CUST032758,No,0
CUST032759,No,0
CUST032760,No,0
CUST032761,Yes,1
CUST032762,No,0
CUST032763,Yes,1
CUST032764,No,0
CUST032765,No,0
CUST032766,Yes,1
CUST032767,No,0
CUST032768,No,0
CUST032769,No,0
CUST032770,No,0
CUST032771,No,0
CUST032772,No,0
CUST032773,Yes,1
CUST032774,No,0
CUST032775,No,0
CUST032776,No,0
CUST032777,No,0
CUST032778,No,0
CUST032779,No,0
CUST032780,No,0
CUST032781,No,0
CUST032782,No,0
CUST032783,Yes,1
CUST032784,No,0
CUST032785,No,0
CUST032786,No,0
CUST032787,No,0
CUST032788,Yes,1
CUST032789,Yes,1
CUST032790,No,0
CUST032791,Yes,1
CUST032792,Yes,1
CUST032793,No,0
CUST032794,No,0
CUST032795,No,0
CUST032796,No,0
CUST032797,No,0
CUST032798,No,0
CUST032799,No,0
CUST032800,No,0
CUST032801,No,0
CUST032802,No,0
CUST032803,No,0
CUST032804,Yes,1
CUST032805,Yes,1
CUST032806,No,0
CUST032807,No,0
CUST032808,No,0
CUST032809,Yes,1
CUST032810,No,0
CUST032811,Yes,1
CUST032812,No,0
CUST032813,No,0
CUST032814,No,0
